Orlando,Atlanta,Austin,Phoenix,LA,Charlotte,Nashville,Baltimore,St. Louis,Kansas City,San Francisco,Boston,Salt Lake City,Minneapolis,New York,San Diego,Minneapolis TMY,Boston TMY
22.77777778,25,22.77777778,22.77777778,15.55555556,22.77777778,21.66666667,23.33333333,19.44444444,13.88888889,11.66666667,11.1,11.1,13.88888889,13.88888889,16.66666667,18,10
22.77777778,23.88888889,22.22222222,22.77777778,15.55555556,22.22222222,22.22222222,22.22222222,18.88888889,12.77777778,11.66666667,11.1,10.6,13.33333333,13.88888889,16.66666667,17,10
22.77777778,23.88888889,22.77777778,22.22222222,15.55555556,21.66666667,22.22222222,21.11111111,18.33333333,12.22222222,11.66666667,11.1,11.1,13.33333333,13.88888889,16.66666667,17,10
22.22222222,23.88888889,23.33333333,21.66666667,15.55555556,22.77777778,23.33333333,23.33333333,18.33333333,13.33333333,12.22222222,11.7,11.7,13.33333333,13.88888889,16.66666667,18,12
23.88888889,24.44444444,23.88888889,23.88888889,16.11111111,24.44444444,25,25,20,14.44444444,12.22222222,12.2,13.3,14.44444444,13.88888889,16.66666667,20,14
26.11111111,26.11111111,23.88888889,24.44444444,16.66666667,26.66666667,25.55555556,26.66666667,21.66666667,17.22222222,11.66666667,12.8,16.1,17.22222222,13.88888889,17.77777778,22,16
27.77777778,28.33333333,24.44444444,26.66666667,17.77777778,28.33333333,26.66666667,27.77777778,22.22222222,19.44444444,12.77777778,13.3,18.3,18.33333333,14.44444444,17.77777778,23,17
29.44444444,28.88888889,26.11111111,27.77777778,18.88888889,31.11111111,28.33333333,28.88888889,23.88888889,19.44444444,13.88888889,13.3,19.4,21.66666667,16.11111111,18.88888889,24,18
31.11111111,30.55555556,26.66666667,29.44444444,19.44444444,32.22222222,26.11111111,30.55555556,24.44444444,21.11111111,15,15.6,20.6,23.88888889,16.66666667,20,25,19
32.77777778,31.11111111,27.77777778,32.22222222,19.44444444,33.33333333,25.55555556,30,25.55555556,21.66666667,16.11111111,15,21.7,25.55555556,16.66666667,20.55555556,26,20
33.33333333,31.66666667,28.88888889,33.88888889,18.88888889,33.88888889,26.66666667,31.66666667,26.11111111,23.33333333,16.11111111,16.7,22.2,26.66666667,17.22222222,21.11111111,27,20
33.88888889,32.77777778,28.88888889,34.44444444,19.44444444,34.44444444,27.77777778,31.11111111,26.11111111,21.66666667,15,16.1,23.3,27.22222222,16.11111111,20,26,20
34.44444444,32.22222222,30,33.88888889,18.88888889,34.44444444,28.88888889,22.77777778,26.11111111,24.44444444,15,18.3,22.8,27.22222222,16.66666667,20,25,19
35,32.22222222,29.44444444,34.44444444,17.77777778,33.88888889,27.22222222,22.77777778,24.44444444,18.33333333,15,17.8,23.9,27.77777778,16.66666667,18.33333333,24,18
33.88888889,31.66666667,28.88888889,34.44444444,15.55555556,33.33333333,26.66666667,25,23.88888889,20,13.33333333,17.8,22.8,26.66666667,16.11111111,17.77777778,23,17
32.22222222,30.55555556,27.77777778,34.44444444,15.55555556,32.77777778,27.77777778,24.44444444,23.33333333,22.22222222,13.33333333,17.8,21.7,26.66666667,16.11111111,17.22222222,22,15
30,30,26.66666667,33.88888889,15,31.11111111,26.11111111,23.88888889,22.77777778,21.11111111,12.77777778,17.2,21.1,26.11111111,16.66666667,16.66666667,21,14
28.33333333,28.88888889,26.11111111,33.33333333,15,29.44444444,24.44444444,23.33333333,21.66666667,18.33333333,12.22222222,16.7,20,25,16.66666667,16.66666667,20,13
27.22222222,27.22222222,25.55555556,32.22222222,15,28.88888889,23.33333333,23.33333333,21.11111111,17.77777778,12.22222222,15.6,13.9,23.33333333,16.66666667,16.66666667,19,13
26.11111111,26.66666667,25,31.66666667,15,26.66666667,22.77777778,22.22222222,20,17.77777778,12.22222222,15,12.8,21.66666667,16.66666667,16.66666667,18,13
25.55555556,26.11111111,24.44444444,28.88888889,15.55555556,25,22.22222222,22.22222222,19.44444444,16.66666667,11.66666667,14.4,13.9,21.11111111,17.22222222,16.66666667,17,13
25.55555556,25.55555556,23.88888889,28.33333333,15,25,21.11111111,21.11111111,18.88888889,16.11111111,12.22222222,14.4,13.9,21.11111111,17.22222222,16.11111111,16,12
24.44444444,23.88888889,23.88888889,27.77777778,15.55555556,23.88888889,20,20.55555556,19.44444444,15.55555556,12.22222222,14.4,12.8,21.11111111,17.22222222,16.66666667,15,12
24.44444444,23.88888889,23.88888889,27.22222222,15.55555556,23.33333333,20.55555556,20.55555556,19.44444444,15.55555556,12.22222222,14.4,12.8,20.55555556,18.33333333,16.66666667,13,12
24.44444444,22.77777778,22.77777778,26.11111111,15,23.33333333,20,19.44444444,17.77777778,15.55555556,12.22222222,14.4,12.8,19.44444444,17.77777778,16.66666667,13,12
23.88888889,22.22222222,23.33333333,23.88888889,15,22.22222222,19.44444444,18.33333333,17.77777778,15,12.22222222,15,13.3,18.88888889,16.66666667,16.11111111,12,12
23.33333333,22.22222222,22.77777778,23.88888889,15.55555556,21.11111111,19.44444444,19.44444444,17.22222222,14.44444444,12.22222222,16.1,12.8,17.77777778,17.22222222,16.11111111,12,12
23.33333333,22.77777778,23.33333333,22.22222222,15.55555556,21.66666667,20.55555556,20,19.44444444,13.88888889,11.66666667,17.8,12.2,18.33333333,18.88888889,16.66666667,13,13
26.11111111,23.33333333,25,23.33333333,15.55555556,23.88888889,22.77777778,22.77777778,21.66666667,18.33333333,12.77777778,20,13.9,19.44444444,20,16.66666667,14,14
27.22222222,25.55555556,25.55555556,25,16.11111111,26.66666667,25,23.88888889,22.22222222,21.11111111,12.77777778,22.2,15.6,22.22222222,22.22222222,16.66666667,16,16
28.88888889,26.66666667,26.66666667,26.66666667,16.11111111,28.33333333,26.11111111,25,23.88888889,23.33333333,15,22.8,17.8,23.88888889,23.33333333,17.22222222,18,17
30.55555556,27.22222222,27.77777778,29.44444444,17.22222222,29.44444444,27.22222222,26.11111111,23.88888889,24.44444444,16.11111111,23.9,18.9,26.11111111,24.44444444,17.22222222,20,19
31.11111111,28.88888889,30.55555556,31.11111111,17.77777778,29.44444444,27.77777778,27.22222222,25.55555556,25,18.33333333,17.2,21.1,27.77777778,25.55555556,17.77777778,22,20
31.66666667,29.44444444,32.22222222,32.22222222,18.88888889,31.11111111,28.33333333,27.77777778,25.55555556,25.55555556,18.88888889,15.6,21.7,29.44444444,25,18.33333333,23,19
33.33333333,28.88888889,30,34.44444444,18.33333333,31.66666667,27.77777778,28.88888889,26.11111111,25,18.88888889,16.7,20.6,30,25.55555556,17.77777778,24,18
33.88888889,30.55555556,32.22222222,34.44444444,18.88888889,31.66666667,28.33333333,28.33333333,26.66666667,25,18.33333333,16.7,22.2,30.55555556,26.11111111,18.33333333,25,18
35,30.55555556,32.22222222,36.66666667,17.77777778,30.55555556,30,28.88888889,26.11111111,26.11111111,17.77777778,17.2,23.3,30.55555556,26.11111111,18.33333333,25,18
33.33333333,31.11111111,31.66666667,36.66666667,17.22222222,32.77777778,29.44444444,28.88888889,26.66666667,25,16.11111111,17.8,24.4,30.55555556,24.44444444,17.77777778,24,17
33.33333333,30.55555556,32.22222222,36.11111111,16.11111111,29.44444444,28.33333333,28.88888889,26.11111111,25.55555556,15,17.2,23.3,31.11111111,22.22222222,17.77777778,23,17
32.22222222,30,31.66666667,36.11111111,16.11111111,26.66666667,27.77777778,27.77777778,25,24.44444444,13.33333333,17.2,22.8,30.55555556,21.11111111,17.22222222,22,16
31.66666667,28.88888889,30,35.55555556,15.55555556,24.44444444,26.11111111,25.55555556,24.44444444,22.77777778,12.77777778,16.7,21.7,29.44444444,20.55555556,17.22222222,16,16
29.44444444,27.22222222,27.77777778,33.88888889,15.55555556,22.77777778,25,25,23.33333333,20.55555556,12.22222222,16.1,18.9,27.77777778,20,17.22222222,14,10
28.88888889,25.55555556,27.77777778,31.66666667,15.55555556,21.66666667,23.88888889,22.77777778,22.22222222,19.44444444,12.22222222,15,17.2,26.11111111,19.44444444,17.22222222,13,9
28.88888889,25,27.22222222,30.55555556,15.55555556,21.11111111,22.22222222,22.77777778,21.11111111,18.88888889,11.66666667,16.1,18.3,21.66666667,18.88888889,16.66666667,11,9
27.77777778,23.33333333,26.11111111,30,16.11111111,20.55555556,21.66666667,21.11111111,20.55555556,18.33333333,11.66666667,16.1,16.7,20,17.22222222,16.66666667,10,9
28.33333333,22.77777778,25.55555556,27.77777778,16.11111111,20,19.44444444,20,20.55555556,16.11111111,11.66666667,16.1,16.7,18.33333333,17.77777778,16.66666667,9,9
26.66666667,21.66666667,24.44444444,26.66666667,16.11111111,18.88888889,18.88888889,20,20,15.55555556,11.66666667,15.6,16.1,17.22222222,17.77777778,16.66666667,9,9
26.66666667,21.11111111,23.88888889,25,16.11111111,18.33333333,18.33333333,20,20,16.11111111,12.22222222,15.6,16.1,15.55555556,17.22222222,16.66666667,8,9
26.11111111,21.11111111,24.44444444,25.55555556,16.11111111,17.22222222,18.33333333,18.33333333,19.44444444,16.11111111,11.66666667,15,15,14.44444444,17.77777778,16.66666667,8,9
25.55555556,20.55555556,24.44444444,25,16.11111111,16.66666667,18.33333333,18.33333333,18.88888889,15.55555556,12.22222222,15.6,15,14.44444444,17.77777778,16.66666667,8,9
25,20,24.44444444,22.77777778,16.11111111,15.55555556,17.22222222,18.33333333,18.33333333,15,11.66666667,13.9,15.6,13.33333333,17.22222222,16.66666667,8,9
24.44444444,20,25,24.44444444,16.11111111,16.66666667,18.88888889,20.55555556,19.44444444,16.66666667,12.22222222,15.6,14.4,13.33333333,17.77777778,16.66666667,8,9
26.66666667,21.66666667,25,24.44444444,16.11111111,19.44444444,22.77777778,21.66666667,21.11111111,19.44444444,13.33333333,16.1,16.7,12.77777778,18.88888889,16.66666667,9,9
28.33333333,23.33333333,26.66666667,26.66666667,16.11111111,22.22222222,25,22.77777778,22.77777778,22.22222222,15,16.7,16.1,12.77777778,19.44444444,17.22222222,10,11
28.88888889,25.55555556,27.77777778,27.22222222,16.11111111,23.88888889,26.66666667,25,24.44444444,24.44444444,16.11111111,16.1,17.8,15,21.66666667,17.22222222,11,12
30.55555556,27.77777778,29.44444444,29.44444444,16.66666667,25,27.22222222,26.66666667,26.66666667,26.66666667,16.11111111,15,18.9,17.22222222,22.77777778,17.22222222,12,13
32.22222222,28.88888889,30.55555556,30.55555556,16.66666667,26.66666667,28.88888889,27.77777778,27.77777778,28.33333333,18.33333333,16.7,19.4,19.44444444,23.88888889,18.33333333,13,13
33.33333333,29.44444444,31.66666667,32.77777778,16.66666667,26.11111111,28.88888889,28.33333333,28.88888889,29.44444444,18.33333333,16.7,19.4,21.11111111,23.88888889,18.33333333,15,13
33.33333333,31.11111111,32.77777778,34.44444444,18.33333333,28.33333333,30.55555556,28.33333333,28.88888889,30,22.77777778,17.2,21.1,21.66666667,25,19.44444444,16,13
34.44444444,31.66666667,32.77777778,35,18.33333333,29.44444444,30,30,30,30,21.11111111,15,22.8,22.22222222,23.33333333,19.44444444,17,13
35.55555556,31.66666667,32.77777778,36.11111111,18.33333333,29.44444444,30,29.44444444,30,30,19.44444444,14.4,24.4,22.77777778,22.77777778,18.88888889,16,12
35,32.22222222,32.22222222,35.55555556,17.77777778,30,30,29.44444444,30.55555556,29.44444444,18.33333333,13.9,24.4,22.22222222,21.11111111,18.33333333,15,11
32.22222222,31.66666667,32.77777778,35,17.77777778,29.44444444,29.44444444,28.88888889,30.55555556,28.88888889,16.66666667,13.9,25.6,22.22222222,20,17.77777778,14,10
27.77777778,30,32.22222222,35,16.66666667,27.77777778,27.77777778,27.22222222,29.44444444,27.77777778,16.11111111,13.3,23.9,21.66666667,19.44444444,17.22222222,13,10
25.55555556,29.44444444,31.66666667,35,16.11111111,26.66666667,26.11111111,26.11111111,28.33333333,25.55555556,15,13.3,21.1,21.11111111,18.33333333,17.22222222,12,9
23.88888889,27.22222222,28.88888889,32.22222222,16.11111111,25,25,25,21.11111111,23.33333333,15,13.3,21.1,19.44444444,17.77777778,16.66666667,11,9
23.88888889,25.55555556,28.33333333,30.55555556,15.55555556,24.44444444,24.44444444,23.88888889,19.44444444,22.77777778,14.44444444,12.2,17.8,17.77777778,17.77777778,17.22222222,9,9
23.88888889,25.55555556,27.77777778,29.44444444,15.55555556,23.33333333,22.77777778,23.33333333,19.44444444,21.66666667,15,12.2,15,16.66666667,18.33333333,17.22222222,8,9
23.88888889,24.44444444,27.77777778,28.33333333,15.55555556,22.77777778,21.11111111,23.88888889,20,20,13.33333333,12.2,16.7,16.11111111,17.77777778,17.22222222,7,9
23.88888889,23.33333333,26.11111111,28.33333333,16.11111111,22.77777778,20.55555556,22.22222222,18.88888889,19.44444444,13.33333333,12.8,16.1,14.44444444,17.22222222,16.66666667,6,9
23.33333333,22.77777778,25.55555556,27.22222222,15.55555556,21.11111111,20.55555556,20.55555556,18.88888889,17.77777778,13.33333333,12.2,14.4,14.44444444,17.77777778,16.66666667,5,9
22.77777778,22.22222222,25.55555556,26.66666667,15.55555556,19.44444444,19.44444444,17.22222222,18.33333333,17.22222222,13.33333333,12.2,15.6,12.22222222,17.22222222,16.66666667,5,9
22.22222222,21.66666667,23.88888889,25.55555556,15.55555556,19.44444444,20,18.88888889,18.33333333,16.66666667,12.77777778,12.2,17.2,12.22222222,16.66666667,16.11111111,5,9
22.77777778,20.55555556,25,24.44444444,15.55555556,19.44444444,20.55555556,18.33333333,18.33333333,15.55555556,13.33333333,11.7,13.3,11.66666667,17.22222222,16.66666667,5,9
22.77777778,20,23.33333333,24.44444444,15.55555556,18.88888889,22.22222222,18.33333333,17.77777778,15,13.88888889,12.2,13.3,11.11111111,16.66666667,16.11111111,5,9
22.22222222,20,22.77777778,24.44444444,16.11111111,17.22222222,23.33333333,18.33333333,18.88888889,16.11111111,13.33333333,12.2,15,12.77777778,17.77777778,16.11111111,6,10
24.44444444,22.22222222,25,25,16.11111111,20.55555556,22.77777778,21.11111111,20,18.33333333,14.44444444,12.2,15.6,15.55555556,17.77777778,16.11111111,8,12
27.77777778,22.77777778,26.66666667,26.66666667,16.66666667,24.44444444,25.55555556,23.33333333,21.11111111,20,16.11111111,12.2,17.8,17.22222222,20.55555556,16.66666667,10,14
29.44444444,25.55555556,27.77777778,27.77777778,16.66666667,27.22222222,27.77777778,25,21.66666667,22.22222222,17.77777778,13.3,17.8,19.44444444,21.11111111,17.22222222,13,17
30,27.22222222,30,28.88888889,17.22222222,27.77777778,29.44444444,26.66666667,22.77777778,22.77777778,18.88888889,13.9,20.6,20.55555556,22.77777778,17.77777778,15,19
30.55555556,28.88888889,30,30.55555556,17.77777778,30,31.11111111,28.33333333,23.88888889,23.33333333,18.33333333,15,22.2,21.66666667,25,18.33333333,17,20
31.11111111,30,31.11111111,32.22222222,17.77777778,31.11111111,31.66666667,28.33333333,25,24.44444444,18.88888889,15.6,22.2,22.22222222,25,18.33333333,18,20
32.77777778,30.55555556,33.33333333,33.88888889,18.33333333,31.66666667,32.22222222,29.44444444,25,25,19.44444444,16.1,22.8,22.77777778,23.33333333,19.44444444,19,20
33.88888889,31.11111111,33.33333333,33.33333333,18.88888889,31.66666667,32.77777778,28.88888889,25.55555556,25.55555556,20,16.1,20.6,23.33333333,25,19.44444444,20,20
33.33333333,30.55555556,34.44444444,34.44444444,18.33333333,31.11111111,31.66666667,29.44444444,25.55555556,26.11111111,21.66666667,14.4,21.7,23.88888889,24.44444444,18.88888889,21,20
33.88888889,31.66666667,33.88888889,34.44444444,18.33333333,32.22222222,31.11111111,28.33333333,26.11111111,26.11111111,20,13.9,23.3,23.88888889,23.33333333,18.88888889,21,19
33.88888889,30,33.88888889,34.44444444,17.77777778,31.11111111,30,26.11111111,25,25,18.88888889,13.9,23.3,23.33333333,21.11111111,18.33333333,20,18
30,28.33333333,33.33333333,34.44444444,16.66666667,30.55555556,29.44444444,18.33333333,24.44444444,24.44444444,17.77777778,15,22.8,22.77777778,21.66666667,18.33333333,19,17
31.11111111,26.11111111,31.11111111,33.33333333,16.11111111,28.33333333,28.33333333,19.44444444,22.22222222,22.77777778,15,15,18.9,22.22222222,20.55555556,17.77777778,18,16
30.55555556,22.22222222,30.55555556,32.77777778,16.11111111,26.66666667,27.22222222,18.88888889,21.11111111,21.66666667,13.33333333,13.9,17.2,20.55555556,20.55555556,17.77777778,16,15
29.44444444,22.77777778,29.44444444,32.22222222,16.11111111,26.11111111,26.11111111,18.88888889,21.11111111,20.55555556,12.77777778,13.9,16.7,19.44444444,21.66666667,17.77777778,14,14
28.33333333,22.22222222,28.33333333,30,16.11111111,23.33333333,25,19.44444444,20.55555556,20.55555556,12.77777778,14.4,15.6,17.77777778,18.88888889,17.77777778,13,14
27.22222222,21.66666667,27.22222222,28.88888889,16.66666667,23.88888889,23.88888889,18.88888889,18.88888889,20,13.33333333,14.4,15.6,17.77777778,18.33333333,17.77777778,12,14
27.22222222,21.11111111,26.66666667,28.33333333,16.66666667,23.33333333,23.33333333,18.33333333,18.88888889,16.66666667,12.77777778,15.6,15,16.11111111,17.77777778,17.77777778,11,13
26.11111111,21.11111111,26.11111111,27.77777778,16.11111111,21.11111111,21.66666667,17.22222222,18.33333333,18.33333333,12.77777778,17.2,15,16.11111111,17.22222222,17.77777778,11,13
26.11111111,21.11111111,25.55555556,27.22222222,16.11111111,20,21.11111111,14.44444444,17.22222222,17.22222222,12.22222222,16.1,13.3,13.88888889,17.22222222,17.22222222,10,12
24.44444444,21.11111111,24.44444444,25.55555556,16.11111111,18.88888889,20.55555556,14.44444444,15.55555556,16.66666667,11.66666667,15,13.3,13.33333333,16.11111111,17.22222222,10,12
23.88888889,20.55555556,23.33333333,25,16.66666667,17.77777778,18.88888889,11.66666667,16.11111111,16.66666667,12.22222222,15,12.2,12.77777778,15.55555556,17.22222222,9,11
23.88888889,20.55555556,23.33333333,23.88888889,16.11111111,16.66666667,18.88888889,12.77777778,15.55555556,15.55555556,12.77777778,15,12.2,12.77777778,15,17.22222222,10,11
23.33333333,20.55555556,22.22222222,23.33333333,16.66666667,17.77777778,19.44444444,14.44444444,16.11111111,16.66666667,13.33333333,15,13.3,13.33333333,16.11111111,17.22222222,12,11
26.66666667,21.66666667,25,25,16.66666667,21.66666667,20.55555556,17.22222222,18.33333333,18.88888889,13.33333333,16.1,15,14.44444444,17.22222222,16.66666667,14,12
29.44444444,23.88888889,27.22222222,26.66666667,16.66666667,23.88888889,22.22222222,18.88888889,20.55555556,21.11111111,14.44444444,17.2,17.2,15.55555556,18.33333333,16.66666667,17,13
30.55555556,25.55555556,28.88888889,28.33333333,17.22222222,26.11111111,24.44444444,20.55555556,22.22222222,22.22222222,15,18.9,19.4,17.77777778,19.44444444,17.22222222,19,15
32.22222222,28.33333333,30.55555556,30.55555556,17.77777778,27.77777778,26.11111111,21.66666667,23.33333333,23.33333333,16.66666667,20,21.7,20,20,17.77777778,20,17
32.22222222,28.88888889,31.66666667,32.77777778,18.88888889,28.88888889,27.22222222,21.66666667,23.33333333,25,16.66666667,20.6,22.8,21.66666667,19.44444444,18.33333333,21,18
31.66666667,30,32.22222222,33.88888889,19.44444444,30,27.77777778,22.22222222,24.44444444,26.11111111,17.77777778,21.7,23.9,24.44444444,21.11111111,18.88888889,21,19
26.11111111,30,32.22222222,33.33333333,20,29.44444444,29.44444444,22.77777778,25,26.66666667,17.77777778,22.2,25,26.66666667,21.11111111,19.44444444,22,19
31.66666667,31.11111111,33.88888889,36.11111111,18.88888889,30,27.77777778,23.33333333,25,26.66666667,19.44444444,22.8,25.6,27.22222222,22.22222222,19.44444444,22,19
33.88888889,31.11111111,33.88888889,35.55555556,18.88888889,30,28.33333333,23.33333333,25,27.22222222,19.44444444,22.2,25.6,27.77777778,21.66666667,18.88888889,22,19
30,31.66666667,33.88888889,35,17.77777778,28.88888889,28.33333333,22.77777778,25.55555556,27.77777778,17.22222222,21.7,26.1,27.77777778,21.66666667,18.88888889,21,18
32.77777778,31.11111111,33.33333333,35,16.66666667,29.44444444,27.22222222,22.22222222,25,27.77777778,16.11111111,20,26.1,26.66666667,21.11111111,18.33333333,21,17
32.77777778,30,32.77777778,35,16.66666667,27.77777778,25.55555556,21.66666667,24.44444444,26.11111111,16.11111111,18.9,25,26.11111111,20,17.77777778,20,16
30,29.44444444,31.11111111,34.44444444,15.55555556,27.22222222,23.88888889,20,22.77777778,25.55555556,12.77777778,17.8,24.4,25.55555556,19.44444444,17.77777778,19,14
28.33333333,27.77777778,29.44444444,32.77777778,15,26.11111111,22.77777778,18.33333333,22.22222222,25.55555556,13.33333333,16.7,22.8,24.44444444,18.33333333,17.77777778,17,14
27.22222222,26.66666667,29.44444444,32.22222222,15,24.44444444,22.22222222,15,21.11111111,23.88888889,13.33333333,15.6,21.7,23.33333333,17.22222222,17.77777778,17,13
25.55555556,26.11111111,28.33333333,31.66666667,15,23.33333333,21.66666667,13.88888889,20,21.66666667,13.33333333,15,18.9,21.66666667,16.66666667,17.77777778,16,12
25.55555556,25.55555556,27.77777778,30,15.55555556,22.77777778,21.11111111,15,21.11111111,20,13.33333333,14.4,18.3,21.11111111,16.11111111,17.77777778,16,11
25,24.44444444,26.66666667,29.44444444,15.55555556,22.22222222,19.44444444,13.88888889,20.55555556,20,13.33333333,13.9,17.2,20,13.88888889,17.22222222,15,11
24.44444444,23.88888889,26.66666667,28.33333333,16.11111111,21.11111111,19.44444444,11.66666667,21.11111111,20,12.77777778,13.3,16.1,18.88888889,13.88888889,17.22222222,15,10
24.44444444,23.88888889,24.44444444,27.77777778,16.11111111,21.11111111,18.88888889,12.22222222,21.11111111,19.44444444,12.77777778,13.3,16.1,18.33333333,13.88888889,17.22222222,15,9
23.33333333,22.77777778,23.33333333,25.55555556,16.11111111,20.55555556,16.11111111,9.444444444,20.55555556,19.44444444,11.66666667,12.8,15.6,17.77777778,13.88888889,17.22222222,14,9
23.33333333,22.22222222,23.33333333,25,16.11111111,20,16.66666667,10,19.44444444,20,11.11111111,12.8,15,16.11111111,13.33333333,17.22222222,14,9
22.77777778,21.66666667,22.77777778,23.88888889,16.11111111,19.44444444,16.66666667,8.888888889,20,20.55555556,11.11111111,12.8,14.4,15.55555556,12.77777778,16.66666667,14,9
23.88888889,21.11111111,23.33333333,23.33333333,16.11111111,19.44444444,17.77777778,11.11111111,18.33333333,20.55555556,12.77777778,13.3,15,17.22222222,14.44444444,16.66666667,15,11
26.66666667,21.66666667,25,25,16.66666667,20,19.44444444,15.55555556,20,21.66666667,14.44444444,14.4,17.8,18.88888889,15.55555556,16.66666667,16,12
28.88888889,22.22222222,25.55555556,26.11111111,17.22222222,21.11111111,22.22222222,17.22222222,21.11111111,22.77777778,16.66666667,16.7,20,20.55555556,16.11111111,16.66666667,17,14
30.55555556,22.77777778,26.11111111,28.33333333,17.22222222,22.22222222,25,18.88888889,22.77777778,23.88888889,17.77777778,17.8,21.7,21.66666667,17.22222222,17.22222222,19,16
32.22222222,23.33333333,27.22222222,29.44444444,17.77777778,23.88888889,27.22222222,20,25,25,18.88888889,19.4,23.9,23.33333333,18.33333333,17.77777778,21,17
33.33333333,25,28.33333333,30.55555556,18.33333333,25,28.33333333,21.11111111,27.22222222,26.11111111,19.44444444,20,25,24.44444444,18.33333333,18.33333333,22,18
34.44444444,25.55555556,28.88888889,32.77777778,19.44444444,26.11111111,29.44444444,22.22222222,28.88888889,26.66666667,24.44444444,20,26.1,26.11111111,18.88888889,18.33333333,23,19
33.88888889,25.55555556,29.44444444,34.44444444,20.55555556,27.22222222,30,22.77777778,30,25.55555556,24.44444444,21.7,26.7,28.33333333,20.55555556,18.33333333,24,20
34.44444444,27.22222222,28.88888889,35,20,28.88888889,28.88888889,23.33333333,29.44444444,27.77777778,26.11111111,22.2,26.7,29.44444444,21.11111111,18.88888889,25,20
30.55555556,28.88888889,28.88888889,36.66666667,18.88888889,27.77777778,30.55555556,25,30.55555556,27.77777778,24.44444444,21.1,27.8,28.88888889,19.44444444,18.33333333,26,20
32.22222222,28.88888889,28.33333333,36.11111111,18.33333333,29.44444444,30.55555556,24.44444444,29.44444444,28.88888889,22.77777778,21.7,27.8,22.22222222,18.88888889,18.33333333,25,19
31.11111111,29.44444444,26.66666667,36.66666667,17.77777778,28.88888889,29.44444444,25,28.33333333,28.88888889,21.11111111,21.1,27.2,19.44444444,18.33333333,18.33333333,24,18
30,28.88888889,24.44444444,35.55555556,16.66666667,28.33333333,27.77777778,24.44444444,27.77777778,27.77777778,19.44444444,20.6,27.2,19.44444444,18.33333333,17.77777778,23,17
29.44444444,27.22222222,23.88888889,35,16.66666667,27.77777778,26.66666667,22.77777778,21.66666667,26.66666667,16.11111111,20.6,26.1,20,17.77777778,17.77777778,22,15
28.33333333,26.66666667,23.88888889,34.44444444,16.66666667,26.11111111,23.33333333,21.11111111,21.66666667,25.55555556,15,20.6,23.3,20,18.88888889,17.22222222,21,13
27.22222222,26.66666667,24.44444444,33.88888889,16.66666667,25.55555556,22.77777778,20,22.22222222,21.66666667,15.55555556,19.4,21.7,20.55555556,18.88888889,17.22222222,20,12
26.11111111,26.11111111,24.44444444,31.11111111,16.66666667,24.44444444,23.88888889,20,21.66666667,22.77777778,15.55555556,18.3,21.1,18.88888889,18.33333333,17.22222222,20,12
26.11111111,25,25,30.55555556,16.66666667,23.33333333,23.33333333,20,21.66666667,22.77777778,15.55555556,17.8,21.1,18.33333333,17.77777778,17.22222222,20,11
24.44444444,25,25,30,17.22222222,22.77777778,23.33333333,19.44444444,21.66666667,23.88888889,15,17.2,20.6,18.33333333,17.22222222,16.66666667,20,11
24.44444444,23.33333333,24.44444444,30,16.66666667,22.22222222,22.77777778,19.44444444,21.66666667,23.33333333,15,16.1,19.4,17.77777778,17.22222222,16.66666667,20,11
24.44444444,22.77777778,24.44444444,28.88888889,16.66666667,22.22222222,23.33333333,18.88888889,21.11111111,22.22222222,14.44444444,16.1,18.3,18.33333333,17.22222222,16.66666667,21,10
24.44444444,22.77777778,25,28.33333333,16.66666667,21.66666667,23.88888889,17.77777778,21.66666667,22.22222222,13.88888889,16.1,17.2,18.33333333,17.22222222,16.11111111,21,10
24.44444444,22.22222222,25,27.22222222,15.55555556,21.11111111,23.88888889,17.22222222,21.66666667,21.66666667,13.33333333,17.2,16.7,17.77777778,17.22222222,16.11111111,21,10
23.88888889,22.22222222,25,25.55555556,16.11111111,21.66666667,23.33333333,16.66666667,22.22222222,21.11111111,13.33333333,19.4,16.1,17.77777778,17.77777778,16.11111111,21,10
24.44444444,22.22222222,24.44444444,25,16.66666667,21.66666667,24.44444444,17.22222222,22.77777778,22.22222222,14.44444444,20,16.7,18.33333333,18.33333333,16.11111111,21,11
25.55555556,22.77777778,25,25,17.22222222,22.22222222,25.55555556,19.44444444,24.44444444,23.33333333,16.11111111,20.6,18.9,19.44444444,18.33333333,16.11111111,22,13
28.33333333,22.77777778,25.55555556,27.22222222,17.22222222,22.22222222,26.66666667,21.66666667,26.11111111,24.44444444,17.77777778,22.8,20.6,21.11111111,18.88888889,16.66666667,24,15
29.44444444,23.88888889,26.66666667,29.44444444,17.77777778,23.88888889,27.77777778,24.44444444,27.22222222,26.66666667,20.55555556,23.9,22.8,22.77777778,19.44444444,17.22222222,25,16
31.11111111,25,28.33333333,31.11111111,18.33333333,25.55555556,29.44444444,25.55555556,29.44444444,27.77777778,21.11111111,25,24.4,24.44444444,20,17.77777778,26,17
32.77777778,26.11111111,28.33333333,32.77777778,19.44444444,26.11111111,30,25.55555556,30.55555556,29.44444444,21.11111111,26.7,25.6,25,22.22222222,18.33333333,27,18
32.77777778,26.11111111,30.55555556,34.44444444,20.55555556,26.66666667,32.77777778,26.66666667,31.66666667,30,21.11111111,27.8,26.7,26.11111111,23.33333333,18.88888889,28,17
