gen type,solar - FRCC,solar - MRO,solar - NPCC,solar - RFC,solar - SERC north,solar - SERC south,solar - SPP,solar - TRE,solar - WECC north,solar - WECC south,solar - WECC west,wind - FRCC,wind - MRO,wind - NPCC,wind - RFC,wind - SERC north,wind - SERC south,wind - SPP,wind - TRE,wind - WECC north,wind - WECC south
5510,2.394095429,2.394095429,2.394095429,2.394095429,2.394095429,2.394095429,2.394095429,2.394095429,2.394095429,1.925581003,1.925581003,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049,0.102168049
5511,1.916241704,1.916241704,1.916241704,1.916241704,1.916241704,1.916241704,1.916241704,1.916241704,1.916241704,1.552375613,1.552375613,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077,0.160218077
5512,1.013629113,1.013629113,1.013629113,1.013629113,1.013629113,1.013629113,1.013629113,1.013629113,1.013629113,1.123586441,1.123586441,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109,0.225234109
5513,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.936983746,0.936983746,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132
5514,0.024134026,0.024134026,0.024134026,0.024134026,0.024134026,0.024134026,0.024134026,0.024134026,0.024134026,0.504224304,0.504224304,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149
5515,0,0,0,0,0,0,0,0,0,0,0,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188,0.390096188
5516,0,0,0,0,0,0,0,0,0,0,0,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263
5517,0,0,0,0,0,0,0,0,0,0,0,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358,0.743040358
5518,0,0,0,0,0,0,0,0,0,0,0,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424
5519,0,0,0,0,0,0,0,0,0,0,0,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428,0.887004428
5520,0,0,0,0,0,0,0,0,0,0,0,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401
5521,0,0,0,0,0,0,0,0,0,0,0,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364,0.754650364
5522,0,0,0,0,0,0,0,0,0,0,0,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311,0.645516311
5523,0,0,0,0,0,0,0,0,0,0,0,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255
5524,0,0,0,0,0,0,0,0,0,0,0,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217,0.450468217
5525,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0.357183592,0,0,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189
5526,1.226008546,1.226008546,1.226008546,1.226008546,1.226008546,1.226008546,1.226008546,1.226008546,1.226008546,0.746410781,0.746410781,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166,0.343656166
5527,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.45708913,1.45708913,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412,0.24845412
5528,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.423907563,1.933521543,1.933521543,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125,0.260064125
5529,1.602499359,1.602499359,1.602499359,1.602499359,1.602499359,1.602499359,1.602499359,1.602499359,1.602499359,2.207470181,2.207470181,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139
5530,2.312039738,2.312039738,2.312039738,2.312039738,2.312039738,2.312039738,2.312039738,2.312039738,2.312039738,2.429805307,2.429805307,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169,0.350622169
5531,2.968485259,2.968485259,2.968485259,2.968485259,2.968485259,2.968485259,2.968485259,2.968485259,2.968485259,2.596556652,2.596556652,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223,0.462078223
5532,3.132596639,3.132596639,3.132596639,3.132596639,3.132596639,3.132596639,3.132596639,3.132596639,3.132596639,2.679932324,2.679932324,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829,0.60139829
5533,2.925044012,2.925044012,2.925044012,2.925044012,2.925044012,2.925044012,2.925044012,2.925044012,2.925044012,2.675962054,2.675962054,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355,0.736074355
5534,2.403749039,2.403749039,2.403749039,2.403749039,2.403749039,2.403749039,2.403749039,2.403749039,2.403749039,2.604497192,2.604497192,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404,0.838242404
5535,2.123794332,2.123794332,2.123794332,2.123794332,2.123794332,2.123794332,2.123794332,2.123794332,2.123794332,2.386132336,2.386132336,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424,0.880038424
5536,1.399773537,1.399773537,1.399773537,1.399773537,1.399773537,1.399773537,1.399773537,1.399773537,1.399773537,2.060570187,2.060570187,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411,0.852174411
5537,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,0.487507335,1.564286423,1.564286423,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395,0.819666395
5538,0.028960832,0.028960832,0.028960832,0.028960832,0.028960832,0.028960832,0.028960832,0.028960832,0.028960832,0.655094568,0.655094568,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368,0.763938368
5539,0,0,0,0,0,0,0,0,0,0,0,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382,0.791802382
5540,0,0,0,0,0,0,0,0,0,0,0,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397,0.824310397
5541,0,0,0,0,0,0,0,0,0,0,0,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406,0.842886406
5542,0,0,0,0,0,0,0,0,0,0,0,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843,0.89164843
5543,0,0,0,0,0,0,0,0,0,0,0,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384,0.796446384
5544,0,0,0,0,0,0,0,0,0,0,0,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302,0.626940302
5545,0,0,0,0,0,0,0,0,0,0,0,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238,0.494586238
5546,0,0,0,0,0,0,0,0,0,0,0,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189,0.392418189
5547,0,0,0,0,0,0,0,0,0,0,0,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149,0.308826149
5548,0,0,0,0,0,0,0,0,0,0,0,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135,0.280962135
5549,1.206701325,1.206701325,1.206701325,1.206701325,1.206701325,1.206701325,1.206701325,1.206701325,1.206701325,0,0,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144,0.299538144
5550,2.558206809,2.558206809,2.558206809,2.558206809,2.558206809,2.558206809,2.558206809,2.558206809,2.558206809,1.318129676,1.318129676,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147,0.304182147
5551,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,2.211440451,2.211440451,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087
5552,3.499433842,3.499433842,3.499433842,3.499433842,3.499433842,3.499433842,3.499433842,3.499433842,3.499433842,2.568764761,2.568764761,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005,0.10449005
5553,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,3.62493078,2.715664755,2.715664755,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035,0.071982035
5554,3.663545222,3.663545222,3.663545222,3.663545222,3.663545222,3.663545222,3.663545222,3.663545222,3.663545222,2.775218807,2.775218807,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027,0.055728027
5555,3.634584391,3.634584391,3.634584391,3.634584391,3.634584391,3.634584391,3.634584391,3.634584391,3.634584391,2.759337726,2.759337726,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602,0.04179602
5556,3.620103975,3.620103975,3.620103975,3.620103975,3.620103975,3.620103975,3.620103975,3.620103975,3.620103975,2.759337726,2.759337726,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013,0.027864013
5557,3.581489532,3.581489532,3.581489532,3.581489532,3.581489532,3.581489532,3.581489532,3.581489532,3.581489532,2.739486376,2.739486376,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009
5558,3.4608194,3.4608194,3.4608194,3.4608194,3.4608194,3.4608194,3.4608194,3.4608194,3.4608194,2.660080974,2.660080974,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009,0.018576009
5559,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,3.200171914,2.52112152,2.52112152,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017,0.034830017
5560,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.620955278,2.267024233,2.267024233,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204,0.08359204
5561,1.414253953,1.414253953,1.414253953,1.414253953,1.414253953,1.414253953,1.414253953,1.414253953,1.414253953,1.79059182,1.79059182,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075,0.155574075
5562,0.086882495,0.086882495,0.086882495,0.086882495,0.086882495,0.086882495,0.086882495,0.086882495,0.086882495,0.758321591,0.758321591,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104,0.215946104
5563,0,0,0,0,0,0,0,0,0,0,0,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148,0.306504148
5564,0,0,0,0,0,0,0,0,0,0,0,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162,0.336690162
5565,0,0,0,0,0,0,0,0,0,0,0,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139,0.287928139
5566,0,0,0,0,0,0,0,0,0,0,0,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107,0.222912107
5567,0,0,0,0,0,0,0,0,0,0,0,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087,0.181116087
5568,0,0,0,0,0,0,0,0,0,0,0,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085,0.176472085
5569,0,0,0,0,0,0,0,0,0,0,0,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101
5570,0,0,0,0,0,0,0,0,0,0,0,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132,0.273996132
5571,0,0,0,0,0,0,0,0,0,0,0,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179,0.371520179
5572,0,0,0,0,0,0,0,0,0,0,0,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241,0.499230241
5573,0.603350662,0.603350662,0.603350662,0.603350662,0.603350662,0.603350662,0.603350662,0.603350662,0.603350662,0,0,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255,0.529416255
5574,1.452868395,1.452868395,1.452868395,1.452868395,1.452868395,1.452868395,1.452868395,1.452868395,1.452868395,1.246664814,1.246664814,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235
5575,1.761783934,1.761783934,1.761783934,1.761783934,1.761783934,1.761783934,1.761783934,1.761783934,1.761783934,2.16776748,2.16776748,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177,0.366876177
5576,1.689381855,1.689381855,1.689381855,1.689381855,1.689381855,1.689381855,1.689381855,1.689381855,1.689381855,2.54494314,2.54494314,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191,0.397062191
5577,1.525270475,1.525270475,1.525270475,1.525270475,1.525270475,1.525270475,1.525270475,1.525270475,1.525270475,2.711694485,2.711694485,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235,0.487620235
5578,1.501136448,1.501136448,1.501136448,1.501136448,1.501136448,1.501136448,1.501136448,1.501136448,1.501136448,2.783159347,2.783159347,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279,0.578178279
5579,1.491482838,1.491482838,1.491482838,1.491482838,1.491482838,1.491482838,1.491482838,1.491482838,1.491482838,2.791099887,2.791099887,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316,0.654804316
5580,1.380466316,1.380466316,1.380466316,1.380466316,1.380466316,1.380466316,1.380466316,1.380466316,1.380466316,2.775218807,2.775218807,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344,0.712854344
5581,1.12947244,1.12947244,1.12947244,1.12947244,1.12947244,1.12947244,1.12947244,1.12947244,1.12947244,2.751397186,2.751397186,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393,0.815022393
5582,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,0.946053839,2.691843134,2.691843134,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498,1.033290498
5583,0.781942459,0.781942459,0.781942459,0.781942459,0.781942459,0.781942459,0.781942459,0.781942459,0.781942459,2.564794491,2.564794491,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609,1.263168609
5584,0.463373309,0.463373309,0.463373309,0.463373309,0.463373309,0.463373309,0.463373309,0.463373309,0.463373309,2.294816123,2.294816123,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652,1.351404652
5585,0.183418601,0.183418601,0.183418601,0.183418601,0.183418601,0.183418601,0.183418601,0.183418601,0.183418601,1.762799929,1.762799929,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639,1.325862639
5586,0,0,0,0,0,0,0,0,0,0.72258916,0.72258916,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647,1.342116647
5587,0,0,0,0,0,0,0,0,0,0,0,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649,1.346760649
5588,0,0,0,0,0,0,0,0,0,0,0,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721,1.495368721
5589,0,0,0,0,0,0,0,0,0,0,0,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805,1.669518805
5590,0,0,0,0,0,0,0,0,0,0,0,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835,1.732212835
5591,0,0,0,0,0,0,0,0,0,0,0,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804,1.667196804
5592,0,0,0,0,0,0,0,0,0,0,0,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715,1.483758715
5593,0,0,0,0,0,0,0,0,0,0,0,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583,1.209762583
5594,0,0,0,0,0,0,0,0,0,0,0,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476,0.986850476
5595,0,0,0,0,0,0,0,0,0,0,0,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401,0.831276401
5596,0,0,0,0,0,0,0,0,0,0,0,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336,0.696600336
5597,0.550255804,0.550255804,0.550255804,0.550255804,0.550255804,0.550255804,0.550255804,0.550255804,0.550255804,0,0,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263,0.545670263
5598,1.230835351,1.230835351,1.230835351,1.230835351,1.230835351,1.230835351,1.230835351,1.230835351,1.230835351,1.119616171,1.119616171,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198,0.410994198
5599,1.872800456,1.872800456,1.872800456,1.872800456,1.872800456,1.872800456,1.872800456,1.872800456,1.872800456,2.080421538,2.080421538,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124,0.257742124
5600,2.384441818,2.384441818,2.384441818,2.384441818,2.384441818,2.384441818,2.384441818,2.384441818,2.384441818,2.501270169,2.501270169,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101,0.208980101
5601,2.736798605,2.736798605,2.736798605,2.736798605,2.736798605,2.736798605,2.736798605,2.736798605,2.736798605,2.699783675,2.699783675,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106,0.220590106
