Coal Type,Region,Generator Type,Count Emissions from Building Powerplant,mix,efficiency,flows,value,unit,direction,type,source,data location
Lignite,SPP,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = SPP
Lignite,SPP,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = SPP
Lignite,SPP,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co2,1.88E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = SPP
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co2,1.88E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,TRE,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co2,1.883443264,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = TRE
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co2,1.88E+00,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
Lignite,WECC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co2,1.883443264,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = WECC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co2,8.75E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",US near future (GREET projection),IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co2,0.876039646,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = US
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,voc,9.00E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co,1.51E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,nox,2.35E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm10,2.84E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,pm2.5,8.27E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,sox,4.91E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,bc,3.56E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,oc,6.70E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,ch4,9.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,No,,39.00%,co2,8.75E-01,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,voc,1.71E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co,2.06E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,nox,0.000235828,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm10,2.89E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,pm2.5,8.50E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,sox,7.74E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,bc,3.60E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,oc,6.79E-07,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,ch4,1.03E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,n2o,1.35E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",ASCC,IGCC - Integrated Gasification Combined Cycle,Yes,,39.00%,co2,0.876039646,kg/kWh,output,mass,GREET,Electric tab Row 144-154 plus Row 188-198 for Coal IGCC when Inputs tab E710 = ASCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",FRCC,IGCC - Integrated Gasification Combined Cycle,No,,34.80%,voc,1.00E-06,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",FRCC,IGCC - Integrated Gasification Combined Cycle,No,,34.80%,co,1.70E-05,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",FRCC,IGCC - Integrated Gasification Combined Cycle,No,,34.80%,nox,1.17E-04,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
"Mix (~50% Bituminous, 40% Sub-bituminous, 5% Lignite, 5% Other)",FRCC,IGCC - Integrated Gasification Combined Cycle,No,,34.80%,pm10,1.95E-03,kg/kWh,output,mass,GREET,Electric tab Row 144-154 for Coal IGCC when Inputs tab E710 = FRCC
