Balancing Authority,Date,Averaged Demand (MwH)
NYIS,08/12/2020 11:00:00 AM 11,24926
NYIS,08/12/2020 12:00:00 PM 12,25927
NYIS,08/12/2020 1:00:00 PM 13,26825
NYIS,08/12/2020 2:00:00 PM 14,27648
NYIS,08/12/2020 3:00:00 PM 15,28013
NYIS,08/12/2020 4:00:00 PM 16,27887
NYIS,08/12/2020 5:00:00 PM 17,27586
NYIS,08/12/2020 6:00:00 PM 18,27486
NYIS,08/12/2020 7:00:00 PM 19,27031
NYIS,08/12/2020 8:00:00 PM 20,26195
NYIS,08/12/2020 9:00:00 PM 21,25559
NYIS,08/12/2020 10:00:00 PM 22,24514
NYIS,08/12/2020 11:00:00 PM 23,22915
NYIS,08/13/2020 12:00:00 AM 24,21292
NYIS,08/13/2020 1:00:00 AM 1,19962
NYIS,08/13/2020 2:00:00 AM 2,18983
NYIS,08/13/2020 3:00:00 AM 3,18327
NYIS,08/13/2020 4:00:00 AM 4,17899
NYIS,08/13/2020 5:00:00 AM 5,17784
NYIS,08/13/2020 6:00:00 AM 6,18173
NYIS,08/13/2020 7:00:00 AM 7,19004
NYIS,08/13/2020 8:00:00 AM 8,20011
NYIS,08/13/2020 9:00:00 AM 9,21137
NYIS,08/13/2020 10:00:00 AM 10,22090
NYIS,08/13/2020 11:00:00 AM 11,22874
NYIS,08/13/2020 12:00:00 PM 12,23520
NYIS,08/13/2020 1:00:00 PM 13,24039
NYIS,08/13/2020 2:00:00 PM 14,24436
NYIS,08/13/2020 3:00:00 PM 15,24632
NYIS,08/13/2020 4:00:00 PM 16,24779
NYIS,08/13/2020 5:00:00 PM 17,25011
NYIS,08/13/2020 6:00:00 PM 18,25169
NYIS,08/13/2020 7:00:00 PM 19,24900
NYIS,08/13/2020 8:00:00 PM 20,24333
NYIS,08/13/2020 9:00:00 PM 21,23923
NYIS,08/13/2020 10:00:00 PM 22,23100
NYIS,08/13/2020 11:00:00 PM 23,21737
NYIS,08/14/2020 12:00:00 AM 24,20298
NYIS,08/14/2020 1:00:00 AM 1,19010
NYIS,08/14/2020 2:00:00 AM 2,18117
NYIS,08/14/2020 3:00:00 AM 3,17448
NYIS,08/14/2020 4:00:00 AM 4,17061
NYIS,08/14/2020 5:00:00 AM 5,16964
NYIS,08/14/2020 6:00:00 AM 6,17386
NYIS,08/14/2020 7:00:00 AM 7,18217
NYIS,08/14/2020 8:00:00 AM 8,19372
NYIS,08/14/2020 9:00:00 AM 9,20692
NYIS,08/14/2020 10:00:00 AM 10,21802
NYIS,08/14/2020 11:00:00 AM 11,22939
NYIS,08/14/2020 12:00:00 PM 12,23973
NYIS,08/14/2020 1:00:00 PM 13,24768
NYIS,08/14/2020 2:00:00 PM 14,25313
NYIS,08/14/2020 3:00:00 PM 15,25600
NYIS,08/14/2020 4:00:00 PM 16,25910
NYIS,08/14/2020 5:00:00 PM 17,26082
NYIS,08/14/2020 6:00:00 PM 18,26040
NYIS,08/14/2020 7:00:00 PM 19,25484
NYIS,08/14/2020 8:00:00 PM 20,24441
NYIS,08/14/2020 9:00:00 PM 21,23729
NYIS,08/14/2020 10:00:00 PM 22,22798
NYIS,08/14/2020 11:00:00 PM 23,21460
NYIS,08/15/2020 12:00:00 AM 24,20026
NYIS,08/15/2020 1:00:00 AM 1,18693
NYIS,08/15/2020 2:00:00 AM 2,17674
NYIS,08/15/2020 3:00:00 AM 3,16955
NYIS,08/15/2020 4:00:00 AM 4,16400
NYIS,08/15/2020 5:00:00 AM 5,16049
NYIS,08/15/2020 6:00:00 AM 6,16020
NYIS,08/15/2020 7:00:00 AM 7,16145
NYIS,08/15/2020 8:00:00 AM 8,16714
NYIS,08/15/2020 9:00:00 AM 9,17510
NYIS,08/15/2020 10:00:00 AM 10,18470
NYIS,08/15/2020 11:00:00 AM 11,19434
NYIS,08/15/2020 12:00:00 PM 12,20419
NYIS,08/15/2020 1:00:00 PM 13,21301
NYIS,08/15/2020 2:00:00 PM 14,21942
NYIS,08/15/2020 3:00:00 PM 15,22345
NYIS,08/15/2020 4:00:00 PM 16,22484
NYIS,08/15/2020 5:00:00 PM 17,22537
NYIS,08/15/2020 6:00:00 PM 18,22458
NYIS,08/15/2020 7:00:00 PM 19,21985
NYIS,08/15/2020 8:00:00 PM 20,21332
NYIS,08/15/2020 9:00:00 PM 21,21074
NYIS,08/15/2020 10:00:00 PM 22,20412
NYIS,08/15/2020 11:00:00 PM 23,19468
NYIS,08/16/2020 12:00:00 AM 24,18384
NYIS,08/16/2020 1:00:00 AM 1,17378
NYIS,08/16/2020 2:00:00 AM 2,16594
NYIS,08/16/2020 3:00:00 AM 3,16044
NYIS,08/16/2020 4:00:00 AM 4,15643
NYIS,08/16/2020 5:00:00 AM 5,15387
NYIS,08/16/2020 6:00:00 AM 6,15348
NYIS,08/16/2020 7:00:00 AM 7,15379
NYIS,08/16/2020 8:00:00 AM 8,15717
NYIS,08/16/2020 9:00:00 AM 9,16414
NYIS,08/16/2020 10:00:00 AM 10,17171
NYIS,08/16/2020 11:00:00 AM 11,17793
NYIS,08/16/2020 12:00:00 PM 12,18346
NYIS,08/16/2020 1:00:00 PM 13,18693
NYIS,08/16/2020 2:00:00 PM 14,18766
NYIS,08/16/2020 3:00:00 PM 15,18873
NYIS,08/16/2020 4:00:00 PM 16,18952
NYIS,08/16/2020 5:00:00 PM 17,19084
NYIS,08/16/2020 6:00:00 PM 18,19287
NYIS,08/16/2020 7:00:00 PM 19,19261
NYIS,08/16/2020 8:00:00 PM 20,19070
NYIS,08/16/2020 9:00:00 PM 21,19042
NYIS,08/16/2020 10:00:00 PM 22,18470
NYIS,08/16/2020 11:00:00 PM 23,17532
NYIS,08/17/2020 12:00:00 AM 24,16540
NYIS,08/17/2020 1:00:00 AM 1,15673
NYIS,08/17/2020 2:00:00 AM 2,15047
NYIS,08/17/2020 3:00:00 AM 3,14637
NYIS,08/17/2020 4:00:00 AM 4,14417
NYIS,08/17/2020 5:00:00 AM 5,14434
NYIS,08/17/2020 6:00:00 AM 6,14964
NYIS,08/17/2020 7:00:00 AM 7,15850
NYIS,08/17/2020 8:00:00 AM 8,17058
NYIS,08/17/2020 9:00:00 AM 9,18119
NYIS,08/17/2020 10:00:00 AM 10,18966
NYIS,08/17/2020 11:00:00 AM 11,19665
NYIS,08/17/2020 12:00:00 PM 12,20334
NYIS,08/17/2020 1:00:00 PM 13,21004
NYIS,08/17/2020 2:00:00 PM 14,21704
NYIS,08/17/2020 3:00:00 PM 15,22283
NYIS,08/17/2020 4:00:00 PM 16,22573
NYIS,08/17/2020 5:00:00 PM 17,22608
NYIS,08/17/2020 6:00:00 PM 18,22380
NYIS,08/17/2020 7:00:00 PM 19,21878
NYIS,08/17/2020 8:00:00 PM 20,21240
NYIS,08/17/2020 9:00:00 PM 21,20899
NYIS,08/17/2020 10:00:00 PM 22,19930
NYIS,08/17/2020 11:00:00 PM 23,18788
NYIS,08/18/2020 12:00:00 AM 24,17600
NYIS,08/18/2020 1:00:00 AM 1,16587
NYIS,08/18/2020 2:00:00 AM 2,15888
NYIS,08/18/2020 3:00:00 AM 3,15425
NYIS,08/18/2020 4:00:00 AM 4,14991
NYIS,08/18/2020 5:00:00 AM 5,14869
NYIS,08/18/2020 6:00:00 AM 6,15302
NYIS,08/18/2020 7:00:00 AM 7,16079
NYIS,08/18/2020 8:00:00 AM 8,17193
NYIS,08/18/2020 9:00:00 AM 9,18274
NYIS,08/18/2020 10:00:00 AM 10,19061
NYIS,08/18/2020 11:00:00 AM 11,19776
NYIS,08/18/2020 12:00:00 PM 12,20472
NYIS,08/18/2020 1:00:00 PM 13,21091
NYIS,08/18/2020 2:00:00 PM 14,21669
NYIS,08/18/2020 3:00:00 PM 15,22119
NYIS,08/18/2020 4:00:00 PM 16,22492
NYIS,08/18/2020 5:00:00 PM 17,22745
NYIS,08/18/2020 6:00:00 PM 18,22855
NYIS,08/18/2020 7:00:00 PM 19,22408
NYIS,08/18/2020 8:00:00 PM 20,21623
NYIS,08/18/2020 9:00:00 PM 21,21249
NYIS,08/18/2020 10:00:00 PM 22,20427
NYIS,08/18/2020 11:00:00 PM 23,19211
NYIS,08/19/2020 12:00:00 AM 24,17956
NYIS,08/19/2020 1:00:00 AM 1,16893
NYIS,08/19/2020 2:00:00 AM 2,16123
NYIS,08/19/2020 3:00:00 AM 3,15545
NYIS,08/19/2020 4:00:00 AM 4,15189
NYIS,08/19/2020 5:00:00 AM 5,15103
NYIS,08/19/2020 6:00:00 AM 6,15530
NYIS,08/19/2020 7:00:00 AM 7,16317
NYIS,08/19/2020 8:00:00 AM 8,17328
NYIS,08/19/2020 9:00:00 AM 9,18216
NYIS,08/19/2020 10:00:00 AM 10,18793
NYIS,08/19/2020 11:00:00 AM 11,19214
NYIS,08/19/2020 12:00:00 PM 12,19434
NYIS,08/19/2020 1:00:00 PM 13,19535
NYIS,08/19/2020 2:00:00 PM 14,19594
NYIS,08/19/2020 3:00:00 PM 15,19698
NYIS,08/19/2020 4:00:00 PM 16,19865
NYIS,08/19/2020 5:00:00 PM 17,20253
NYIS,08/19/2020 6:00:00 PM 18,20690
NYIS,08/19/2020 7:00:00 PM 19,20546
NYIS,08/19/2020 8:00:00 PM 20,20000
NYIS,08/19/2020 9:00:00 PM 21,19723
NYIS,08/19/2020 10:00:00 PM 22,18979
NYIS,08/19/2020 11:00:00 PM 23,17873
NYIS,08/20/2020 12:00:00 AM 24,16707
NYIS,08/20/2020 1:00:00 AM 1,15628
NYIS,08/20/2020 2:00:00 AM 2,14872
NYIS,08/20/2020 3:00:00 AM 3,14329
NYIS,08/20/2020 4:00:00 AM 4,14028
NYIS,08/20/2020 5:00:00 AM 5,13949
NYIS,08/20/2020 6:00:00 AM 6,14372
NYIS,08/20/2020 7:00:00 AM 7,15130
NYIS,08/20/2020 8:00:00 AM 8,16151
NYIS,08/20/2020 9:00:00 AM 9,17045
NYIS,08/20/2020 10:00:00 AM 10,17639
NYIS,08/20/2020 11:00:00 AM 11,18212
NYIS,08/20/2020 12:00:00 PM 12,18761
NYIS,08/20/2020 1:00:00 PM 13,19282
NYIS,08/20/2020 2:00:00 PM 14,19814
NYIS,08/20/2020 3:00:00 PM 15,20262
NYIS,08/20/2020 4:00:00 PM 16,20765
NYIS,08/20/2020 5:00:00 PM 17,21343
NYIS,08/20/2020 6:00:00 PM 18,21671
NYIS,08/20/2020 7:00:00 PM 19,21382
NYIS,08/20/2020 8:00:00 PM 20,20618
NYIS,08/20/2020 9:00:00 PM 21,20204
NYIS,08/20/2020 10:00:00 PM 22,19376
NYIS,08/20/2020 11:00:00 PM 23,18250
NYIS,08/21/2020 12:00:00 AM 24,17082
NYIS,08/21/2020 1:00:00 AM 1,16078
NYIS,08/21/2020 2:00:00 AM 2,15367
NYIS,08/21/2020 3:00:00 AM 3,14879
NYIS,08/21/2020 4:00:00 AM 4,14596
NYIS,08/21/2020 5:00:00 AM 5,14599
NYIS,08/21/2020 6:00:00 AM 6,15101
NYIS,08/21/2020 7:00:00 AM 7,15922
NYIS,08/21/2020 8:00:00 AM 8,16933
NYIS,08/21/2020 9:00:00 AM 9,18008
NYIS,08/21/2020 10:00:00 AM 10,18974
NYIS,08/21/2020 11:00:00 AM 11,19893
NYIS,08/21/2020 12:00:00 PM 12,20813
NYIS,08/21/2020 1:00:00 PM 13,21630
NYIS,08/21/2020 2:00:00 PM 14,22362
NYIS,08/21/2020 3:00:00 PM 15,22957
NYIS,08/21/2020 4:00:00 PM 16,23532
NYIS,08/21/2020 5:00:00 PM 17,24002
NYIS,08/21/2020 6:00:00 PM 18,24157
NYIS,08/21/2020 7:00:00 PM 19,23630
NYIS,08/21/2020 8:00:00 PM 20,22845
NYIS,08/21/2020 9:00:00 PM 21,22412
NYIS,08/21/2020 10:00:00 PM 22,21601
NYIS,08/21/2020 11:00:00 PM 23,20438
NYIS,08/22/2020 12:00:00 AM 24,19203
NYIS,08/22/2020 1:00:00 AM 1,18077
NYIS,08/22/2020 2:00:00 AM 2,17142
NYIS,08/22/2020 3:00:00 AM 3,16525
NYIS,08/22/2020 4:00:00 AM 4,16111
NYIS,08/22/2020 5:00:00 AM 5,15898
NYIS,08/22/2020 6:00:00 AM 6,15956
NYIS,08/22/2020 7:00:00 AM 7,16144
NYIS,08/22/2020 8:00:00 AM 8,16780
NYIS,08/22/2020 9:00:00 AM 9,17871
NYIS,08/22/2020 10:00:00 AM 10,19076
NYIS,08/22/2020 11:00:00 AM 11,20293
NYIS,08/22/2020 12:00:00 PM 12,21408
NYIS,08/22/2020 1:00:00 PM 13,22378
NYIS,08/22/2020 2:00:00 PM 14,23232
NYIS,08/22/2020 3:00:00 PM 15,23708
NYIS,08/22/2020 4:00:00 PM 16,24172
NYIS,08/22/2020 5:00:00 PM 17,24437
NYIS,08/22/2020 6:00:00 PM 18,24570
NYIS,08/22/2020 7:00:00 PM 19,24335
NYIS,08/22/2020 8:00:00 PM 20,23637
NYIS,08/22/2020 9:00:00 PM 21,23260
NYIS,08/22/2020 10:00:00 PM 22,22411
NYIS,08/22/2020 11:00:00 PM 23,21211
NYIS,08/23/2020 12:00:00 AM 24,19913
NYIS,08/23/2020 1:00:00 AM 1,18669
NYIS,08/23/2020 2:00:00 AM 2,17653
NYIS,08/23/2020 3:00:00 AM 3,16902
NYIS,08/23/2020 4:00:00 AM 4,16409
NYIS,08/23/2020 5:00:00 AM 5,16114
NYIS,08/23/2020 6:00:00 AM 6,16061
NYIS,08/23/2020 7:00:00 AM 7,16078
NYIS,08/23/2020 8:00:00 AM 8,16618
NYIS,08/23/2020 9:00:00 AM 9,17678
NYIS,08/23/2020 10:00:00 AM 10,18970
NYIS,08/23/2020 11:00:00 AM 11,20385
NYIS,08/23/2020 12:00:00 PM 12,21552
NYIS,08/23/2020 1:00:00 PM 13,22493
NYIS,08/23/2020 2:00:00 PM 14,23303
NYIS,08/23/2020 3:00:00 PM 15,23918
NYIS,08/23/2020 4:00:00 PM 16,24261
NYIS,08/23/2020 5:00:00 PM 17,24755
NYIS,08/23/2020 6:00:00 PM 18,25043
NYIS,08/23/2020 7:00:00 PM 19,24749
NYIS,08/23/2020 8:00:00 PM 20,24053
NYIS,08/23/2020 9:00:00 PM 21,23761
NYIS,08/23/2020 10:00:00 PM 22,22907
NYIS,08/23/2020 11:00:00 PM 23,21660
NYIS,08/24/2020 12:00:00 AM 24,20358
NYIS,08/24/2020 1:00:00 AM 1,19188
NYIS,08/24/2020 2:00:00 AM 2,18370
NYIS,08/24/2020 3:00:00 AM 3,17777
NYIS,08/24/2020 4:00:00 AM 4,17397
NYIS,08/24/2020 5:00:00 AM 5,17338
NYIS,08/24/2020 6:00:00 AM 6,17860
NYIS,08/24/2020 7:00:00 AM 7,18740
NYIS,08/24/2020 8:00:00 AM 8,20054
NYIS,08/24/2020 9:00:00 AM 9,21483
NYIS,08/24/2020 10:00:00 AM 10,22926
NYIS,08/24/2020 11:00:00 AM 11,24202
NYIS,08/24/2020 12:00:00 PM 12,25445
NYIS,08/24/2020 1:00:00 PM 13,26625
NYIS,08/24/2020 2:00:00 PM 14,27495
NYIS,08/24/2020 3:00:00 PM 15,27874
NYIS,08/24/2020 4:00:00 PM 16,28204
NYIS,08/24/2020 5:00:00 PM 17,28739
NYIS,08/24/2020 6:00:00 PM 18,28885
NYIS,08/24/2020 7:00:00 PM 19,28006
NYIS,08/24/2020 8:00:00 PM 20,27124
NYIS,08/24/2020 9:00:00 PM 21,26491
NYIS,08/24/2020 10:00:00 PM 22,25131
NYIS,08/24/2020 11:00:00 PM 23,23420
NYIS,08/25/2020 12:00:00 AM 24,21704
NYIS,08/25/2020 1:00:00 AM 1,20309
NYIS,08/25/2020 2:00:00 AM 2,19283
NYIS,08/25/2020 3:00:00 AM 3,18518
NYIS,08/25/2020 4:00:00 AM 4,17987
NYIS,08/25/2020 5:00:00 AM 5,17830
NYIS,08/25/2020 6:00:00 AM 6,18256
NYIS,08/25/2020 7:00:00 AM 7,19159
NYIS,08/25/2020 8:00:00 AM 8,20360
NYIS,08/25/2020 9:00:00 AM 9,21634
NYIS,08/25/2020 10:00:00 AM 10,22868
NYIS,08/25/2020 11:00:00 AM 11,23944
NYIS,08/25/2020 12:00:00 PM 12,24897
NYIS,08/25/2020 1:00:00 PM 13,25725
NYIS,08/25/2020 2:00:00 PM 14,26510
NYIS,08/25/2020 3:00:00 PM 15,27118
NYIS,08/25/2020 4:00:00 PM 16,27423
NYIS,08/25/2020 5:00:00 PM 17,27535
NYIS,08/25/2020 6:00:00 PM 18,27298
NYIS,08/25/2020 7:00:00 PM 19,26099
NYIS,08/25/2020 8:00:00 PM 20,24696
NYIS,08/25/2020 9:00:00 PM 21,24056
NYIS,08/25/2020 10:00:00 PM 22,22742
NYIS,08/25/2020 11:00:00 PM 23,21024
NYIS,08/26/2020 12:00:00 AM 24,19405
NYIS,08/26/2020 1:00:00 AM 1,18035
NYIS,08/26/2020 2:00:00 AM 2,17021
NYIS,08/26/2020 3:00:00 AM 3,16267
NYIS,08/26/2020 4:00:00 AM 4,15769
NYIS,08/26/2020 5:00:00 AM 5,15598
NYIS,08/26/2020 6:00:00 AM 6,15898
NYIS,08/26/2020 7:00:00 AM 7,16580
NYIS,08/26/2020 8:00:00 AM 8,17507
NYIS,08/26/2020 9:00:00 AM 9,18293
NYIS,08/26/2020 10:00:00 AM 10,18673
NYIS,08/26/2020 11:00:00 AM 11,18996
NYIS,08/26/2020 12:00:00 PM 12,19278
NYIS,08/26/2020 1:00:00 PM 13,19613
NYIS,08/26/2020 2:00:00 PM 14,20054
NYIS,08/26/2020 3:00:00 PM 15,20420
NYIS,08/26/2020 4:00:00 PM 16,20668
NYIS,08/26/2020 5:00:00 PM 17,20885
NYIS,08/26/2020 6:00:00 PM 18,20894
NYIS,08/26/2020 7:00:00 PM 19,20435
NYIS,08/26/2020 8:00:00 PM 20,20061
NYIS,08/26/2020 9:00:00 PM 21,19994
NYIS,08/26/2020 10:00:00 PM 22,19217
NYIS,08/26/2020 11:00:00 PM 23,18158
NYIS,08/27/2020 12:00:00 AM 24,17111
NYIS,08/27/2020 1:00:00 AM 1,16279
NYIS,08/27/2020 2:00:00 AM 2,15628
NYIS,08/27/2020 3:00:00 AM 3,15252
NYIS,08/27/2020 4:00:00 AM 4,15037
NYIS,08/27/2020 5:00:00 AM 5,15114
NYIS,08/27/2020 6:00:00 AM 6,15665
NYIS,08/27/2020 7:00:00 AM 7,16727
NYIS,08/27/2020 8:00:00 AM 8,17908
NYIS,08/27/2020 9:00:00 AM 9,19022
NYIS,08/27/2020 10:00:00 AM 10,19888
NYIS,08/27/2020 11:00:00 AM 11,20768
NYIS,08/27/2020 12:00:00 PM 12,21866
NYIS,08/27/2020 1:00:00 PM 13,23044
NYIS,08/27/2020 2:00:00 PM 14,24136
NYIS,08/27/2020 3:00:00 PM 15,24711
NYIS,08/27/2020 4:00:00 PM 16,25367
NYIS,08/27/2020 5:00:00 PM 17,25809
NYIS,08/27/2020 6:00:00 PM 18,25879
NYIS,08/27/2020 7:00:00 PM 19,25270
NYIS,08/27/2020 8:00:00 PM 20,24352
NYIS,08/27/2020 9:00:00 PM 21,22997
NYIS,08/27/2020 10:00:00 PM 22,21789
NYIS,08/27/2020 11:00:00 PM 23,20480
NYIS,08/28/2020 12:00:00 AM 24,19233
NYIS,08/28/2020 1:00:00 AM 1,18116
NYIS,08/28/2020 2:00:00 AM 2,17198
NYIS,08/28/2020 3:00:00 AM 3,16586
NYIS,08/28/2020 4:00:00 AM 4,16105
NYIS,08/28/2020 5:00:00 AM 5,16051
NYIS,08/28/2020 6:00:00 AM 6,16507
NYIS,08/28/2020 7:00:00 AM 7,17385
NYIS,08/28/2020 8:00:00 AM 8,18466
NYIS,08/28/2020 9:00:00 AM 9,19630
NYIS,08/28/2020 10:00:00 AM 10,20511
NYIS,08/28/2020 11:00:00 AM 11,21213
NYIS,08/28/2020 12:00:00 PM 12,21688
NYIS,08/28/2020 1:00:00 PM 13,22342
NYIS,08/28/2020 2:00:00 PM 14,22989
NYIS,08/28/2020 3:00:00 PM 15,23450
NYIS,08/28/2020 4:00:00 PM 16,23863
NYIS,08/28/2020 5:00:00 PM 17,24117
NYIS,08/28/2020 6:00:00 PM 18,23873
NYIS,08/28/2020 7:00:00 PM 19,23159
NYIS,08/28/2020 8:00:00 PM 20,22580
NYIS,08/28/2020 9:00:00 PM 21,22281
NYIS,08/28/2020 10:00:00 PM 22,21437
NYIS,08/28/2020 11:00:00 PM 23,20270
NYIS,08/29/2020 12:00:00 AM 24,19054
NYIS,08/29/2020 1:00:00 AM 1,18136
NYIS,08/29/2020 2:00:00 AM 2,17233
NYIS,08/29/2020 3:00:00 AM 3,16630
NYIS,08/29/2020 4:00:00 AM 4,16285
NYIS,08/29/2020 5:00:00 AM 5,16158
NYIS,08/29/2020 6:00:00 AM 6,16303
NYIS,08/29/2020 7:00:00 AM 7,16723
NYIS,08/29/2020 8:00:00 AM 8,17328
NYIS,08/29/2020 9:00:00 AM 9,18390
NYIS,08/29/2020 10:00:00 AM 10,19359
NYIS,08/29/2020 11:00:00 AM 11,20101
NYIS,08/29/2020 12:00:00 PM 12,20733
NYIS,08/29/2020 1:00:00 PM 13,21064
NYIS,08/29/2020 2:00:00 PM 14,21121
NYIS,08/29/2020 3:00:00 PM 15,21289
NYIS,08/29/2020 4:00:00 PM 16,21601
NYIS,08/29/2020 5:00:00 PM 17,22083
NYIS,08/29/2020 6:00:00 PM 18,22468
NYIS,08/29/2020 7:00:00 PM 19,22306
NYIS,08/29/2020 8:00:00 PM 20,21760
NYIS,08/29/2020 9:00:00 PM 21,21538
NYIS,08/29/2020 10:00:00 PM 22,20814
NYIS,08/29/2020 11:00:00 PM 23,19870
NYIS,08/30/2020 12:00:00 AM 24,18705
NYIS,08/30/2020 1:00:00 AM 1,17432
NYIS,08/30/2020 2:00:00 AM 2,16404
NYIS,08/30/2020 3:00:00 AM 3,15572
NYIS,08/30/2020 4:00:00 AM 4,15013
NYIS,08/30/2020 5:00:00 AM 5,14649
NYIS,08/30/2020 6:00:00 AM 6,14516
NYIS,08/30/2020 7:00:00 AM 7,14483
NYIS,08/30/2020 8:00:00 AM 8,14817
NYIS,08/30/2020 9:00:00 AM 9,15570
NYIS,08/30/2020 10:00:00 AM 10,16182
NYIS,08/30/2020 11:00:00 AM 11,16672
NYIS,08/30/2020 12:00:00 PM 12,17072
NYIS,08/30/2020 1:00:00 PM 13,17460
NYIS,08/30/2020 2:00:00 PM 14,17725
NYIS,08/30/2020 3:00:00 PM 15,18062
NYIS,08/30/2020 4:00:00 PM 16,18399
NYIS,08/30/2020 5:00:00 PM 17,18864
NYIS,08/30/2020 6:00:00 PM 18,19344
NYIS,08/30/2020 7:00:00 PM 19,19258
NYIS,08/30/2020 8:00:00 PM 20,18887
NYIS,08/30/2020 9:00:00 PM 21,18769
NYIS,08/30/2020 10:00:00 PM 22,18019
NYIS,08/30/2020 11:00:00 PM 23,17021
NYIS,08/31/2020 12:00:00 AM 24,15961
NYIS,08/31/2020 1:00:00 AM 1,15032
NYIS,08/31/2020 2:00:00 AM 2,14376
NYIS,08/31/2020 3:00:00 AM 3,13952
NYIS,08/31/2020 4:00:00 AM 4,13714
NYIS,08/31/2020 5:00:00 AM 5,13733
NYIS,08/31/2020 6:00:00 AM 6,14252
NYIS,08/31/2020 7:00:00 AM 7,15182
NYIS,08/31/2020 8:00:00 AM 8,16167
NYIS,08/31/2020 9:00:00 AM 9,17013
NYIS,08/31/2020 10:00:00 AM 10,17590
NYIS,08/31/2020 11:00:00 AM 11,18062
NYIS,08/31/2020 12:00:00 PM 12,18589
NYIS,08/31/2020 1:00:00 PM 13,19017
NYIS,08/31/2020 2:00:00 PM 14,19405
NYIS,08/31/2020 3:00:00 PM 15,19634
NYIS,08/31/2020 4:00:00 PM 16,19892
NYIS,08/31/2020 5:00:00 PM 17,20061
NYIS,08/31/2020 6:00:00 PM 18,20289
NYIS,08/31/2020 7:00:00 PM 19,20065
NYIS,08/31/2020 8:00:00 PM 20,19883
NYIS,08/31/2020 9:00:00 PM 21,19729
NYIS,08/31/2020 10:00:00 PM 22,18988
NYIS,08/31/2020 11:00:00 PM 23,17968
NYIS,09/01/2020 12:00:00 AM 24,16847
NYIS,09/01/2020 1:00:00 AM 1,15965
NYIS,09/01/2020 2:00:00 AM 2,15364
NYIS,09/01/2020 3:00:00 AM 3,14974
NYIS,09/01/2020 4:00:00 AM 4,14713
NYIS,09/01/2020 5:00:00 AM 5,14758
NYIS,09/01/2020 6:00:00 AM 6,15295
NYIS,09/01/2020 7:00:00 AM 7,16364
NYIS,09/01/2020 8:00:00 AM 8,17447
NYIS,09/01/2020 9:00:00 AM 9,18456
NYIS,09/01/2020 10:00:00 AM 10,19145
NYIS,09/01/2020 11:00:00 AM 11,19765
NYIS,09/01/2020 12:00:00 PM 12,20340
NYIS,09/01/2020 1:00:00 PM 13,20717
NYIS,09/01/2020 2:00:00 PM 14,21038
NYIS,09/01/2020 3:00:00 PM 15,21426
NYIS,09/01/2020 4:00:00 PM 16,21642
NYIS,09/01/2020 5:00:00 PM 17,21841
NYIS,09/01/2020 6:00:00 PM 18,21872
NYIS,09/01/2020 7:00:00 PM 19,21372
NYIS,09/01/2020 8:00:00 PM 20,21030
NYIS,09/01/2020 9:00:00 PM 21,20748
NYIS,09/01/2020 10:00:00 PM 22,19941
NYIS,09/01/2020 11:00:00 PM 23,18837
NYIS,09/02/2020 12:00:00 AM 24,17654
NYIS,09/02/2020 1:00:00 AM 1,16720
NYIS,09/02/2020 2:00:00 AM 2,16059
NYIS,09/02/2020 3:00:00 AM 3,15632
NYIS,09/02/2020 4:00:00 AM 4,15346
NYIS,09/02/2020 5:00:00 AM 5,15416
NYIS,09/02/2020 6:00:00 AM 6,16046
NYIS,09/02/2020 7:00:00 AM 7,17265
NYIS,09/02/2020 8:00:00 AM 8,18429
NYIS,09/02/2020 9:00:00 AM 9,19523
NYIS,09/02/2020 10:00:00 AM 10,20326
NYIS,09/02/2020 11:00:00 AM 11,21051
NYIS,09/02/2020 12:00:00 PM 12,21628
NYIS,09/02/2020 1:00:00 PM 13,21932
NYIS,09/02/2020 2:00:00 PM 14,22319
NYIS,09/02/2020 3:00:00 PM 15,22637
NYIS,09/02/2020 4:00:00 PM 16,22921
NYIS,09/02/2020 5:00:00 PM 17,23203
NYIS,09/02/2020 6:00:00 PM 18,23262
NYIS,09/02/2020 7:00:00 PM 19,22917
NYIS,09/02/2020 8:00:00 PM 20,22702
NYIS,09/02/2020 9:00:00 PM 21,22449
NYIS,09/02/2020 10:00:00 PM 22,21575
NYIS,09/02/2020 11:00:00 PM 23,20446
NYIS,09/03/2020 12:00:00 AM 24,19204
NYIS,09/03/2020 1:00:00 AM 1,18108
NYIS,09/03/2020 2:00:00 AM 2,17325
NYIS,09/03/2020 3:00:00 AM 3,16757
NYIS,09/03/2020 4:00:00 AM 4,16445
NYIS,09/03/2020 5:00:00 AM 5,16421
NYIS,09/03/2020 6:00:00 AM 6,16903
NYIS,09/03/2020 7:00:00 AM 7,17721
NYIS,09/03/2020 8:00:00 AM 8,18436
NYIS,09/03/2020 9:00:00 AM 9,19298
NYIS,09/03/2020 10:00:00 AM 10,19958
NYIS,09/03/2020 11:00:00 AM 11,20700
NYIS,09/03/2020 12:00:00 PM 12,21540
NYIS,09/03/2020 1:00:00 PM 13,22172
NYIS,09/03/2020 2:00:00 PM 14,22757
NYIS,09/03/2020 3:00:00 PM 15,23399
NYIS,09/03/2020 4:00:00 PM 16,23900
NYIS,09/03/2020 5:00:00 PM 17,24072
NYIS,09/03/2020 6:00:00 PM 18,23962
NYIS,09/03/2020 7:00:00 PM 19,23277
